STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691101,256,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691102,183,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691103,161,78
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691104,172,83
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691105,133,-22
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691106,161,94
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691107,183,89
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691108,194,100
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691109,217,78
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691110,222,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691111,250,106
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691112,228,128
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691113,222,111
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691114,178,133
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691115,156,122
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691116,150,117
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691117,178,44
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691118,183,44
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691119,256,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691120,244,67
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691121,161,44
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691122,156,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691123,172,67
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691124,194,72
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691125,217,56
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691126,233,56
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691127,244,50
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691128,222,61
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691129,183,56
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691130,200,33
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691201,217,67
GHCND:USW00023259,MONTEREY PENINSUL AIRPORT CA US,19691202,228,72
